conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1876878980558565882,Wed Jan 08 06:29:54 +0000 2025,542,Hari ketiga ...makan bergizi gratis di songgom Brebes.. https://t.co/JedRPrOwZz,1876878980558565882,https://pbs.twimg.com/media/GgwDfIWbIAAJc8u.jpg,,in,"Jakarta, Medan ",37,154,139,https://x.com/PaltiWest2024/status/1876878980558565882,1826886526657318912,PaltiWest2024
1877264388249321931,Thu Jan 09 08:01:22 +0000 2025,218,Hari keempat Makan Bergizi Gratis di songgom Brebes.. https://t.co/NAfpQKNvly,1877264388249321931,https://pbs.twimg.com/media/Gg1iAy-aMAEFL_c.jpg,,in,"Jakarta, Medan ",9,70,46,https://x.com/PaltiWest2024/status/1877264388249321931,1826886526657318912,PaltiWest2024
1884912158393450633,Thu Jan 30 10:30:53 +0000 2025,1,Ketua DPR RI Puan Maharani memberi kesempatan kepada pemerintah untuk menyempurnakan program Makan Bergizi Gratis (MBG). Ia menilai wajar jika ada kendala awal seperti mitra penyedia yang mundur akibat keterlambatan pembayaran. #MakanBergiziGratis #DPR https://t.co/Aq5sfOu7JQ,1884912158393450633,https://pbs.twimg.com/ext_tw_video_thumb/1884911544833908736/pu/img/3Eyk_7OPiSAkkIUs.jpg,,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/Faktacom_/status/1884912158393450633,1308656035201130497,Faktacom_
1876493189584155062,Tue Jan 07 04:56:54 +0000 2025,295,Ga ada yg sempurna banyak hal yg harus diperbaiki tapi kita juga ga menampik banyak sekali manfaat Program Makan Bergizi Gratis..ada anak yg ga makan krn mau dibawa pulang utk mama nenek adik kekurangan itu diperbaiki &amp; Pemerintah HARUS LEBIH memperbaiki kesejahteraan rakyat https://t.co/s9td9YbxNs,1876493189584155062,https://pbs.twimg.com/ext_tw_video_thumb/1876492959073611776/pu/img/PLe4NBIy8UuxAwy2.jpg,,in,,7,82,54,https://x.com/Epricila10/status/1876493189584155062,1746447440495116288,Epricila10
1884877544148926944,Thu Jan 30 08:13:20 +0000 2025,526,Ketua DPR RI Puan Maharani menyoroti banyaknya mitra program Makan Bergizi Gratis (MBG) yang mundur karena tak dibayar oleh Badan Gizi Nasional (BGN). Puan memberikan kesempatan pemerintah untuk mengevaluasi secara maksimal program yang sudah berjalan tiga pekan lalu sejak awal https://t.co/ARvGI4wL1X,1884877544148926944,https://pbs.twimg.com/media/GihuH2LakAA-brG.jpg,,in,,40,92,260,https://x.com/inilahdotcom/status/1884877544148926944,46693036,inilahdotcom
1879370624251916299,Wed Jan 15 03:30:48 +0000 2025,2496,Program Makan Bergizi Gratis (MBG) memakan anggaran APBN hingga Rp 71 triliun. Meskipun begitu anggaran tersebut belum dapat mencakup program MBG hingga di seluruh Indonesia. #newsupdate #update #news #oneliner https://t.co/M2mg0ESoCf,1879370624251916299,https://pbs.twimg.com/media/GhTdditXAAAYV07.jpg,,in,,1018,1473,505,https://x.com/kumparan/status/1879370624251916299,759692754985242625,kumparan
1880458031185686911,Sat Jan 18 03:31:46 +0000 2025,569,Kebijakan Makan Bergizi Gratis (MBG) ini sebenarnya mendorong anak-anak terbiasa makan makanan sehat seimbang dan bergizi. Karena realitanya masih banyak orang yang belum menganggap penting soal makanan bergizi. Cth: banyak orang tua lebih pilih kasih makanan instan ke anak ,1880458031185686911,,,in,"DKI Jakarta, Indonesia.",518,1300,84,https://x.com/TsamaraDKI/status/1880458031185686911,2786280835,TsamaraDKI
1884934598334747004,Thu Jan 30 12:00:03 +0000 2025,2,Menteri Investasi dan Hilirisasi/Kepala BKPM Rosan P. Roeslani bertemu dengan Nestlé Group di World Economic Forum (WEF) Davos untuk membahas kontribusi Nestlé dalam Program Makan Bergizi Gratis (MBG) yang diluncurkan oleh Presiden Prabowo Subianto. #MBG #Nestle https://t.co/pPt5cvIZj3,1884934598334747004,https://pbs.twimg.com/ext_tw_video_thumb/1884877648054398976/pu/img/2GM1uiD20sblLqMC.jpg,,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/Faktacom_/status/1884934598334747004,1308656035201130497,Faktacom_
1881977601486422477,Wed Jan 22 08:10:00 +0000 2025,14817,Curhat Ibu Kantin: Mulai Dagang Nasi sejak 1983 Berhenti karena Makan Bergizi Gratis https://t.co/mLt8ZnLc57,1881977601486422477,,,in,Indonesia,407,311,2305,https://x.com/tempodotco/status/1881977601486422477,18129942,tempodotco
1875961555936030844,Sun Jan 05 17:44:23 +0000 2025,10244,Di kasih pilihan pendidikan gratis hingga sarjana malah milih makan siang gratis. Mamam tuh makan siang gratis per porsi Rp 10 ribu. Menu daun kelor. https://t.co/CXkNHcrmxp,1875961555936030844,https://pbs.twimg.com/ext_tw_video_thumb/1875961501493964800/pu/img/J2RnrLv3ye22ytiW.jpg,,in,Indonesia,75,127,3270,https://x.com/Jumianto_RK/status/1875961555936030844,903306838552092672,Jumianto_RK
1880669933979480066,Sat Jan 18 17:33:48 +0000 2025,30425,Makan Bergizi Gratis tanpa membebani anggaran https://t.co/a5kj65Myxz,1880669933979480066,https://pbs.twimg.com/media/Ghl7VV8bAAA46nw.jpg,,in,Indonesia,877,314,8720,https://x.com/vctrkmng/status/1880669933979480066,120835525,vctrkmng
1881944491663474816,Wed Jan 22 05:58:26 +0000 2025,325, Makan Bergizi Gratis: Fondasi untuk Masa Depan Indonesia yang Gemilang Program Makan Bergizi Gratis yang digagas pemerintah bukan sekadar upaya untuk mengisi perut anak-anak Indonesia. Ini adalah investasi strategis yang dampaknya jauh melampaui meja makan. Dengan memastikan https://t.co/SgCQxN0oC0,1881944491663474816,https://pbs.twimg.com/ext_tw_video_thumb/1881944438714646528/pu/img/O0Z_az6UKn9dmSQB.jpg,,in,SKSG,2,343,225,https://x.com/cuitcuap_/status/1881944491663474816,142912893,cuitcuap_
1882745249170415726,Fri Jan 24 11:00:21 +0000 2025,15100,: Mas ini tempat yang bisa untuk makan gratis? ‍️: Iya Bu. Ada yang bisa kami bantu? : Saya boleh makan di sini? ‍️: Tentu saja Bu. Silakan duduk supaya disiapkan nanti oleh teman-teman. : Nanti boleh bungkus juga untuk anak saya? ‍️: Boleh Bu. Kami https://t.co/yxEOv9Mohv,1882745249170415726,https://pbs.twimg.com/media/GiDa0eZasAAeLop.jpg,,in,"Yogyakarta, Indonesia",97,185,1757,https://x.com/miftahrizaq_/status/1882745249170415726,1687863021589467136,miftahrizaq_
1878961887695778001,Tue Jan 14 00:26:38 +0000 2025,3160,Makan Bergizi Gratis itu KPI-nya sederhana. Harus gratis: nggak ada pungutan apapun ke anak ortu dan sekolah. Harus bergizi: cukup dan seimbang nutrisinya. Harus bisa dimakan: (cukup jelas) Sepertinya sejauh ini yg rada berhasil baru gratisnya aja.. ️ Ayo perbaiki terus,1878961887695778001,,,in,Here,23,54,933,https://x.com/Pak_Irv/status/1878961887695778001,1287925819755491328,Pak_Irv
1876124617682866272,Mon Jan 06 04:32:20 +0000 2025,1609,Menu Makan Bergizi Gratis (MBG) terdiri dari nasi putih sayur buncis tumis tempe goreng 1 potong satu potong nugget ikan dan satu buah pisang putri tanpa air minum atau susu. Susu cuma untuk masa kampanye dan Uji Coba Wapres Anjir PPN 12% buat ginian.. https://t.co/qKYDxAVcVx,1876124617682866272,https://pbs.twimg.com/media/GglVZLUbcAAROLQ.jpg,,in,"Jakarta, Medan ",66,265,618,https://x.com/PaltiWest2024/status/1876124617682866272,1826886526657318912,PaltiWest2024
1879486753125671225,Wed Jan 15 11:12:15 +0000 2025,6560,Anggaran Infrastruktur Akan Dipangkas Demi Makan Bergizi Gratis https://t.co/XEDSZ0Yj8E,1879486753125671225,,,in,,3188,1401,1343,https://x.com/CNNIndonesia/status/1879486753125671225,17128975,CNNIndonesia
1878313614836392187,Sun Jan 12 05:30:37 +0000 2025,299,Upaya Mengelola Sampah Makan Gratis Program makan bergizi gratis mulai dilaksanakan di sejumlah wilayah sejak Senin pekan ini. Program tersebut kini menimbulkan kekhawatiran yakni sampah makanan yang tidak habis disantap. Badan Gizi Nasional bekerja sama dengan Kementerian https://t.co/lze3Nz8b2l,1878313614836392187,https://pbs.twimg.com/media/GhEcRrQbIAAtvoa.jpg,,in,Indonesia,3,7,120,https://x.com/tempodotco/status/1878313614836392187,18129942,tempodotco
1884856849717215388,Thu Jan 30 06:51:06 +0000 2025,6, Saya yakin dgn adanya Makan Bergizi Gratis meningkatkan IQ anak-anak kita yg nantinya ini mereka adalah penerus dari pemimpin-pemimpin kita yg sekarang Andi Aswan (Waketum Jokowi Mania &amp; Prabowo Mania) // SELENGKAPNYA TONTON YOUTUBE ILC https://t.co/pgvG1LEWPM https://t.co/4JHaooS6Wf,1884856849717215388,https://pbs.twimg.com/amplify_video_thumb/1884856712588677120/img/wb8eeYTvzd1IrASJ.jpg,,in,Indonesia,1,9,1,https://x.com/ILCTalkshow/status/1884856849717215388,2421762716,ILCTalkshow
1879186927536234960,Tue Jan 14 15:20:51 +0000 2025,531,Anak Indonesia berhak mendapatkan makan sehat demi meningkatkan Kecerdasan otaknya Beginilah Suasana program makan bergizi gratis (MBG) bagi pelajar di Papua Pegunungan https://t.co/0Y14uphxsw,1879186927536234960,https://pbs.twimg.com/ext_tw_video_thumb/1879185028187656193/pu/img/hpVOEcaJspNX938P.jpg,,in,I n d o n e s i a,12,56,121,https://x.com/Heraloebss/status/1879186927536234960,1251824880967774208,Heraloebss
1877142056776217042,Wed Jan 08 23:55:16 +0000 2025,1335,Mukanya kayak testimoni makan bergizi gratis ,1877142056776217042,,,in,,86,14,460,https://x.com/serusaee/status/1877142056776217042,1016961865178419200,serusaee
1884928294929281161,Thu Jan 30 11:35:00 +0000 2025,0,Kementerian Keuangan akan menyiapkan alokasi tambahan anggaran untuk program Makan Bergizi Gratis (MBG) pada 2025. Program unggulan Presiden Prabowo Subianto itu rencananya bakal mendapat tambahan dana Rp 100 triliun. Sumbernya berasal dari hasil penyisiran anggaran di seluruh https://t.co/YsIP1cyEyO,1884928294929281161,https://pbs.twimg.com/ext_tw_video_thumb/1884897621099327488/pu/img/ErRi7C1DLhSyIjG-.jpg,,in,"Palmerah, Jakarta",1,0,0,https://x.com/hariankompas/status/1884928294929281161,255866913,hariankompas
1885081337058767017,Thu Jan 30 21:43:08 +0000 2025,0,Program Makan Bergizi Gratis jaminan generasi unggul buat masa depan Indonesia yang cerah #MakanBergiziGratis https://t.co/l0RTTGMyU8,1885081337058767017,https://pbs.twimg.com/media/GiknerfbYAEEZzp.jpg,,in,SND,0,0,0,https://x.com/bbhiww/status/1885081337058767017,1376760295624876033,bbhiww
1876114212554265053,Mon Jan 06 03:50:59 +0000 2025,380,PBNU Terbelah soal Makan Bergizi Gratis Gus Yahya Minta Dilibatkan Kiai Rizal: Vulgar Sekali https://t.co/KvZxN3P6fj,1876114212554265053,,,in,Indonesia,19,141,125,https://x.com/geloraco/status/1876114212554265053,3319260420,geloraco
1884843286269222987,Thu Jan 30 05:57:12 +0000 2025,7,Kodim 1802/Sorong : Siswa Gembira Ada Makan Bergizi Gratis Di Sorong Barat. https://t.co/Kzgt7ATML2,1884843286269222987,https://pbs.twimg.com/ext_tw_video_thumb/1884838006277951488/pu/img/Pnza7Do3hKPlS9vt.jpg,,in,Papua Barat,0,0,0,https://x.com/KodamKasuari/status/1884843286269222987,795876543914348544,KodamKasuari
1876483528055271751,Tue Jan 07 04:18:31 +0000 2025,585,Atas nama Rakyat Indonesia kemarin tanggal 6 Januari 2025. Program Makan Bergizi Gratis secara resmi dimulai. Hari ini sejarah mencatat bahwa pemerintah hadir sejak dini dalam investasi membangun bangsa menuju Indonesia Emas 2045 dengan Sumber Daya Manusia yang unggul bedaya https://t.co/fPuTWphOEA,1876483528055271751,https://pbs.twimg.com/media/Ggqb0tcaIAA31Dy.jpg,,in,Jakarta,75,859,101,https://x.com/Fahrihamzah/status/1876483528055271751,120968478,Fahrihamzah
1876806415152730240,Wed Jan 08 01:41:33 +0000 2025,1233,#kenapaharuscerewet soal Makan Bergizi Gratis (MBG)? Krn ada duit Rp 71 Triliun (APBN 2025) dipakai. Jadi jgn sampai asal ada aja. Mesti dihitung banget kandungan gizi pendataan anak2 sampai distribusi. Mba @DiahSaminarsih di BBC bilang The Devil is in The Detail https://t.co/fAqL92RneD,1876806415152730240,https://pbs.twimg.com/media/GgvA7bxbQAE4IXn.jpg,,in,"Jakarta, Indonesia",4,9,129,https://x.com/CISDI_ID/status/1876806415152730240,334069024,CISDI_ID
1884818222941397114,Thu Jan 30 04:17:37 +0000 2025,9,Makan bergizi gratis (?) https://t.co/aqTxBmMLly,1884818222941397114,https://pbs.twimg.com/media/Gig4LiqbUAAHYnT.jpg,,in,"Yogyakarta, Indonesia",0,5,1,https://x.com/gypsumentai/status/1884818222941397114,1776616396669251585,gypsumentai
1876476468458561798,Tue Jan 07 03:50:27 +0000 2025,238,Badan Gizi Izinkan Masyarakat Foto Menu Makan Bergizi Gratis https://t.co/1mypzIXsCZ,1876476468458561798,,,in,,11,17,60,https://x.com/CNNIndonesia/status/1876476468458561798,17128975,CNNIndonesia
1877631547966468508,Fri Jan 10 08:20:20 +0000 2025,15440,Nggak kemakan Nggak bergizi Nggak gratis Terus namanya makan bergizi gratis,1877631547966468508,,,in,Jakarta,35,12,4217,https://x.com/irzanhakim/status/1877631547966468508,103228792,irzanhakim
1876521358223712351,Tue Jan 07 07:01:37 +0000 2025,10350,@fmuchtaar MBG = Makan Bergizi Gratis MBG = Makanya Bersyukur Guys ,1876524575602909406,,barisantengahid,in,"Depok, Indonesia",35,11,787,https://x.com/andikamalreza/status/1876524575602909406,499262326,andikamalreza
1876139544082534481,Mon Jan 06 05:31:38 +0000 2025,937,Tak Ada Susu dalam Menu Makan Bergizi Gratis di Jakarta Hari Ini https://t.co/iTyHjSwWg2,1876139544082534481,,,in,,43,212,262,https://x.com/CNNIndonesia/status/1876139544082534481,17128975,CNNIndonesia
1876442636179165184,Tue Jan 07 01:36:01 +0000 2025,12304,Makan bergizi gratis: - makanannya nggak enak - gizinya kurang - gratisnya bohong karena didapat dari memeras rakyat ,1876442636179165184,,,in,"Jakarta Selatan, DKI Jakarta",39,60,3499,https://x.com/denismalhotra/status/1876442636179165184,478829168,denismalhotra
1876554864395948052,Tue Jan 07 09:01:59 +0000 2025,254,This!! Pendapat Siswa/Siswi Mengenai Makan Bergizi Gratis!! - a thread - https://t.co/c7t0WLVgny,1876554864395948052,https://pbs.twimg.com/media/GgrctE8bYAABtaU.jpg,,in,,1,26,57,https://x.com/randomable_/status/1876554864395948052,1535212399120162818,randomable_
1876495983221322071,Tue Jan 07 05:08:00 +0000 2025,285, Program Makan https://t.co/lujlKDLCt3 u/ anak2 &amp; ibu hamil adalah bagian dr rencana kebangkitan bangsa Indonesia. Saya pertaruhkan kepemimpinan saya tegas Presiden @prabowo #BerdataBerdanaBerdaya https://t.co/uwgqONrHN3,1876495983221322071,https://pbs.twimg.com/ext_tw_video_thumb/1876495904120999936/pu/img/LCZOjOwUV7hsnx_c.jpg,,in,"Jakarta, Indonesia//",29,300,91,https://x.com/budimandjatmiko/status/1876495983221322071,183217247,budimandjatmiko
1884979417149317484,Thu Jan 30 14:58:08 +0000 2025,5,Program makan bergizi gratis mengajarkan bahwa tidak ada makan siang gratis ,1884979417149317484,,,in,,0,0,2,https://x.com/dfjrip/status/1884979417149317484,350024544,dfjrip
1883121532865798585,Sat Jan 25 11:55:34 +0000 2025,291,Kepala Badan Gizi Nasional Dadan Hindayana mengatakan serangga bisa dijadikan opsi protein di menu program Makan Bergizi Gratis Mungkin saja ada satu daerah suka makan serangga (seperti) belalang ulat sagu bisa jadi bagian protein kata Dadan di Jakarta Sabtu (25/1/2025). https://t.co/GVUHFRSV83,1883121532865798585,https://pbs.twimg.com/media/GiIxDGoa0AAEWn5.jpg,,in,,102,89,69,https://x.com/NarasiNewsroom/status/1883121532865798585,1158355819512991747,NarasiNewsroom
1877545921514238182,Fri Jan 10 02:40:05 +0000 2025,247,Siswa di Makassar Dijanjikan Hadiah Jika Habiskan Makan Bergizi Gratis https://t.co/OvJHC1pNBO,1877545921514238182,,,in,,61,134,67,https://x.com/CNNIndonesia/status/1877545921514238182,17128975,CNNIndonesia
1880241781608165401,Fri Jan 17 13:12:28 +0000 2025,6175,Halo Mas @corbuzier narasi yang mas pakai untuk mendukung Makan Bergizi Gratis itu tidak memberikan edukasi yang baik untuk masyarakat. Kebijakan publik tidak bisa dibandingkan dengan keputusan individu karena melibatkan anggaran publik di dalamnya. . Program yang baik jika,1880241781608165401,,,in,Jakarta Capital Region,43,223,2053,https://x.com/AnggaPutraF/status/1880241781608165401,98275340,AnggaPutraF
1876545169031671851,Tue Jan 07 08:23:27 +0000 2025,272,Anggaran Makan Bergizi Gratis Rp 71 T Cuma Cukup Sampai Juni https://t.co/OqlUGxTuTh,1876545169031671851,,,in,,63,67,66,https://x.com/CNNIndonesia/status/1876545169031671851,17128975,CNNIndonesia
1884877775338942523,Thu Jan 30 08:14:15 +0000 2025,31,Menteri Keuangan Sri Mulyani membuka peluang menaikkan anggaran Makan Bergizi Gratis (MBG) tahun 2025 menjadi Rp 171 triliun. Nilai tersebut naik Rp 100 triliun dari anggaran sebelumnya. Sri Mulyani mengatakan Presiden Prabowo telah meminta untuk menaikkan anggaran MBG. Ia https://t.co/tA5PoyoPwI,1884877775338942523,https://pbs.twimg.com/media/GihuTozbwAAGArA.jpg,,in,,2,22,9,https://x.com/kumparan/status/1884877775338942523,759692754985242625,kumparan
1879448436145017184,Wed Jan 15 08:40:00 +0000 2025,22646,Wakil Ketua MUI Menilai Tidak Tepat Makan Bergizi Gratis Diambil dari Zakat: Itu untuk Fakir Miskin https://t.co/H0r6RYbEQ3,1879448436145017184,,,in,Indonesia,512,559,4146,https://x.com/KompasTV/status/1879448436145017184,71436318,KompasTV
1877569288116252739,Fri Jan 10 04:12:56 +0000 2025,318,DUGAAN PUNGLI MAKAN BERGIZI GRATIS MASIH SAJA TERJADI Padahal sebelumnya Badan Gizi Nasional sudah memberikan klarifikasi jika wadah makan bergizi itu gratis! Beginilah Jika BADAN tidak Punya organ Lemah dalam pengawasan Perkara 10rb lapor polisi yakin ditanggapi? https://t.co/xqOVr3RYEV,1877569288116252739,https://pbs.twimg.com/media/Gg53UPEaMAc6mae.jpg,,in,I n d o n e s i a,9,86,157,https://x.com/Heraloebss/status/1877569288116252739,1251824880967774208,Heraloebss
1878027898109731112,Sat Jan 11 14:01:46 +0000 2025,454,@KPK_RI Mending sekolah gratis daripada Makan Bergizi Gratis https://t.co/o5iOtnGmuX,1878079862243836172,,PaltiWest2024,in,"Jakarta, Medan ",6,10,45,https://x.com/PaltiWest2024/status/1878079862243836172,1826886526657318912,PaltiWest2024
1876498298858778996,Tue Jan 07 05:17:12 +0000 2025,18849,Udah dipost di Tiktok ternyata. Seperti biasa isi komennya: Ini makan bergizi gratis bukan makan sesuai selera. ️ https://t.co/bcMf67P4eg,1876498298858778996,https://pbs.twimg.com/media/GgqpQTwbwAArq6q.jpg,,in,,1324,723,2449,https://x.com/karimakayyim/status/1876498298858778996,306805573,karimakayyim
1879818088931266667,Thu Jan 16 09:08:52 +0000 2025,24248,Puluhan siswa Sekolah Dasar (SD) Negeri Dukuh 03 Kabupaten Sukoharjo Jawa Tengah mengalami keracunan setelah mengonsumsi menu Makan Bergizi Gratis (MBG) pada Kamis (16/1/2025). &lt; #MakanBergiziGratis #Sukoharjo https://t.co/9FeSjxyNNE,1879818088931266667,,,in,Jakarta,3520,1004,6593,https://x.com/kompascom/status/1879818088931266667,23343960,kompascom
1876102806970757409,Mon Jan 06 03:05:40 +0000 2025,623,Indonesia Miulai Program Makan Bergizi Gratis Hari Ini https://t.co/2CDQTNHa50,1876102806970757409,,,in,Indonesia Raya ,42,366,86,https://x.com/Gerindra/status/1876102806970757409,397673651,Gerindra
1876127805462696292,Mon Jan 06 04:45:00 +0000 2025,244,Budi Arie Tinjau Dapur Makan Bergizi Gratis: Ada Ayam Teriyaki Baunya Enak https://t.co/N1MkDDljn9,1876127805462696292,,,in,Indonesia,49,188,28,https://x.com/tempodotco/status/1876127805462696292,18129942,tempodotco
1884856980067819766,Thu Jan 30 06:51:37 +0000 2025,1,Akan dinaikkan Apabila makan bergizi gratis ini ditingkatkan menjadi Rp 171 triliun sentranya akan meningkat. Saya berharap bahwa ini akan menimbulkan multiplier yang luar biasa bagi UMKM di seluruh Indonesia tutur Sri Mulyani https://t.co/uKWiU7p0Ut,1884856980067819766,https://pbs.twimg.com/media/GihbOwYbUAAF7bt.png,,in,,0,2,0,https://x.com/hanan052020/status/1884856980067819766,1417251642085318663,hanan052020
1883376103735361916,Sun Jan 26 04:47:09 +0000 2025,1348,Belalang Akan Jadi Alternatif Protein Menu Makan Bergizi Gratis https://t.co/GrFFyfQ69Y,1883376103735361916,,,in,,293,572,274,https://x.com/CNNIndonesia/status/1883376103735361916,17128975,CNNIndonesia
1880807607679721968,Sun Jan 19 02:40:52 +0000 2025,498,Kita happy dgn makan bergizi gratis. Tp kalo ada adik2 kita blg lauk tak enak atau rasanya kurang misalnya ga usah dihardik. Cukup perbaiki rasanya. Sy sejak SD ndak suka daging mau diolah apapun itu daging pasti ga suka. Lbh suka krupuk. Kan mudah saja.,1880807607679721968,,,in,,7,75,112,https://x.com/Adiprayitno_20/status/1880807607679721968,188194869,Adiprayitno_20
1883130687475306532,Sat Jan 25 12:31:57 +0000 2025,222,Kepala Badan Gizi Nasionaal: Serangga Bisa Jadi Menu Makan Bergizi Gratis https://t.co/IgPIEI4vQe,1883130687475306532,,,in,Indonesia,48,294,82,https://x.com/geloraco/status/1883130687475306532,3319260420,geloraco
1884991316452647318,Thu Jan 30 15:45:25 +0000 2025,4,makan bergizi gratis ketahanan pangan kan ujungnya tentang kesehatan dan biar anak-anak lanjut pendidikan juga. ini kenapa goals utamanya dijadiin sektor pendukung??,1884991316452647318,,,in,JKT - BDG,0,1,0,https://x.com/ayamspicymekdi/status/1884991316452647318,1675153239568961538,ayamspicymekdi
1880577267212124545,Sat Jan 18 11:25:34 +0000 2025,3460,Media Asing Soroti Murid SD Sukoharjo Keracunan Makan Bergizi Gratis https://t.co/RH7GYHebuJ,1880577267212124545,,,in,,57,123,928,https://x.com/CNNIndonesia/status/1880577267212124545,17128975,CNNIndonesia
